days_ago,amount,merchant,account,category,detailed,tags
90,8.39,USPS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
86,35.33,USPS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
82,5.34,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
81,4.67,USPS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
80,5.02,Boston Public Library,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
77,21.70,CVS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
74,12.65,Walgreens,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
70,29.25,USPS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
65,20.51,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
60,31.99,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
56,4.72,Boston Public Library,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
53,28.69,USPS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
47,30.95,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
43,6.31,Walgreens,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
42,4.42,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
41,7.34,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
37,25.34,Walgreens,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
34,7.84,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
32,15.66,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
26,36.02,Bluebikes,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
22,5.38,USPS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
20,5.23,Boston Public Library,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
18,21.64,Walgreens,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
13,21.54,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
7,30.91,Boston Public Library,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
1,27.23,Boston Public Library,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
